customer_id,name,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency
3157,Sneha Singh,48,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,No,2-Day Shipping,No,18,Cash,Monthly,MiddleAge,30
3158,Tara Patel,23,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,No,Store Pickup,No,5,Debit Card,Fortnightly,Young Adult,14
3159,Arjun Nair,36,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,No,2-Day Shipping,No,44,Credit Card,Monthly,Adult,30
3160,Vihaan Das,54,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,4,Bank Transfer,Quarterly,MiddleAge,90
3161,Kiran Patel,21,Female,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,No,Next Day Air,No,37,Cash,Fortnightly,Young Adult,14
3162,Dev Gupta,64,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,No,2-Day Shipping,No,43,Cash,Monthly,Senior,30
3163,Rahul Khan,21,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,No,Standard,No,28,Bank Transfer,Quarterly,Young Adult,90
3164,Arjun Gupta,37,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,36,Cash,Monthly,Adult,30
3165,Pooja Das,27,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Standard,No,16,Credit Card,Annually,Young Adult,365
3166,Priya Patel,41,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,No,Store Pickup,No,38,Bank Transfer,Every 3 Months,Adult,90
3167,Rahul Sharma,52,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,37,Bank Transfer,Fortnightly,MiddleAge,14
3168,Neha Patel,43,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,2-Day Shipping,No,9,Cash,Bi-Weekly,Adult,14
3169,Nisha Roy,54,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,No,14,PayPal,Fortnightly,MiddleAge,14
3170,Aarav Khan,55,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Free Shipping,No,3,Venmo,Weekly,MiddleAge,7
3171,Pooja Singh,38,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,No,Express,No,10,Credit Card,Fortnightly,Adult,14
3172,Neha Nair,57,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Express,No,26,Bank Transfer,Bi-Weekly,MiddleAge,14
3173,Dev Roy,56,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Standard,No,30,Debit Card,Bi-Weekly,MiddleAge,14
3174,Arjun Nair,38,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Next Day Air,No,32,PayPal,Fortnightly,Adult,14
3175,Rohan Patel,27,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,35,PayPal,Monthly,Young Adult,30
3176,Pooja Singh,55,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Store Pickup,No,26,Debit Card,Every 3 Months,MiddleAge,90
3177,Neha Sharma,63,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,2-Day Shipping,No,39,Credit Card,Monthly,Senior,30
3178,Nisha Reddy,21,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Standard,No,31,Credit Card,Monthly,Young Adult,30
3179,Pooja Patel,62,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,No,Free Shipping,No,28,Credit Card,Annually,Senior,365
3180,Aarav Das,37,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Free Shipping,No,12,Debit Card,Bi-Weekly,Adult,14
3181,Vihaan Joshi,34,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Standard,No,46,PayPal,Weekly,Adult,7
3182,Anaya Nair,24,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,27,PayPal,Every 3 Months,Young Adult,90
3183,Nisha Sharma,21,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,Free Shipping,No,4,Credit Card,Annually,Young Adult,365
3184,Diya Roy,46,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Standard,No,14,Cash,Every 3 Months,MiddleAge,90
3185,Arjun Sharma,31,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,2-Day Shipping,No,30,Venmo,Quarterly,Young Adult,90
3186,Aditya Das,20,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Express,No,6,PayPal,Annually,Young Adult,365
3187,Neha Nair,41,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,Store Pickup,No,43,Venmo,Annually,Adult,365
3188,Neha Gupta,54,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Free Shipping,No,28,Debit Card,Weekly,MiddleAge,7
3189,Arjun Das,33,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Standard,No,39,Bank Transfer,Monthly,Adult,30
3190,Riya Nair,69,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,Store Pickup,No,30,PayPal,Bi-Weekly,Senior,14
3191,Nisha Patel,21,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Free Shipping,No,5,Credit Card,Fortnightly,Young Adult,14
3192,Isha Singh,41,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,No,Store Pickup,No,42,Credit Card,Every 3 Months,Adult,90
3193,Priya Das,51,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,No,Free Shipping,No,20,Cash,Fortnightly,MiddleAge,14
3194,Diya Sharma,47,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,No,Express,No,35,Credit Card,Fortnightly,MiddleAge,14
3195,Tara Roy,35,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Standard,No,10,Credit Card,Bi-Weekly,Adult,14
3196,Pooja Patel,36,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Next Day Air,No,36,Credit Card,Quarterly,Adult,90
3197,Neha Roy,48,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Express,No,21,Debit Card,Fortnightly,MiddleAge,14
3198,Rahul Roy,36,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Free Shipping,No,29,Credit Card,Every 3 Months,Adult,90
3199,Meera Das,66,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Free Shipping,No,39,Debit Card,Weekly,Senior,7
3200,Rohan Das,63,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,No,Express,No,16,PayPal,Monthly,Senior,30
3201,Aditya Gupta,36,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,Free Shipping,No,32,Credit Card,Monthly,Adult,30
3202,Priya Patel,39,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,No,34,Cash,Monthly,Adult,30
3203,Arjun Joshi,41,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Standard,No,38,Venmo,Annually,Adult,365
3204,Meera Roy,62,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Express,No,14,Venmo,Annually,Senior,365
3205,Nisha Sharma,29,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,No,Free Shipping,No,23,Debit Card,Bi-Weekly,Young Adult,14
3206,Rohan Sharma,47,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,50,Bank Transfer,Every 3 Months,MiddleAge,90
3207,Dev Sharma,55,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,Free Shipping,No,49,PayPal,Monthly,MiddleAge,30
3208,Diya Reddy,70,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,No,14,PayPal,Annually,Senior,365
3209,Vihaan Patel,48,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,2-Day Shipping,No,42,PayPal,Weekly,MiddleAge,7
3210,Kiran Reddy,53,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Standard,No,39,Debit Card,Annually,MiddleAge,365
3211,Priya Joshi,36,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Express,No,43,Venmo,Bi-Weekly,Adult,14
3212,Aditya Khan,65,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,No,12,Cash,Monthly,Senior,30
3213,Tara Nair,62,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,No,21,Debit Card,Weekly,Senior,7
3214,Arjun Nair,53,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Standard,No,33,Credit Card,Monthly,MiddleAge,30
3215,Neha Roy,47,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Free Shipping,No,6,Debit Card,Annually,MiddleAge,365
3216,Anaya Khan,66,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Free Shipping,No,10,PayPal,Every 3 Months,Senior,90
3217,Aditya Singh,50,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Next Day Air,No,18,Cash,Weekly,MiddleAge,7
3218,Anaya Khan,35,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,No,46,Venmo,Weekly,Adult,7
3219,Diya Khan,69,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,No,49,PayPal,Monthly,Senior,30
3220,Arjun Khan,66,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,2-Day Shipping,No,39,Credit Card,Weekly,Senior,7
3221,Dev Gupta,45,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,Free Shipping,No,16,Cash,Monthly,MiddleAge,30
3222,Kabir Singh,64,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,28,Cash,Annually,Senior,365
3223,Tara Das,28,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,22,PayPal,Quarterly,Young Adult,90
3224,Rahul Reddy,62,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,No,36,Venmo,Bi-Weekly,Senior,14
3225,Priya Nair,50,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,18,PayPal,Monthly,MiddleAge,30
3226,Meera Khan,34,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,Store Pickup,No,31,Credit Card,Weekly,Adult,7
3227,Dev Sharma,23,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Next Day Air,No,38,Bank Transfer,Fortnightly,Young Adult,14
3228,Anaya Khan,21,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Free Shipping,No,42,Debit Card,Quarterly,Young Adult,90
3229,Diya Nair,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,No,27,PayPal,Annually,Adult,365
3230,Dev Khan,65,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,24,Cash,Monthly,Senior,30
3231,Priya Das,64,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,No,38,Debit Card,Annually,Senior,365
3232,Rahul Joshi,44,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,9,Credit Card,Annually,Adult,365
3233,Aditya Singh,32,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,Next Day Air,No,19,Bank Transfer,Monthly,Adult,30
3234,Pooja Patel,23,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Express,No,11,Debit Card,Bi-Weekly,Young Adult,14
3235,Sneha Patel,64,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,16,Debit Card,Quarterly,Senior,90
3236,Meera Roy,31,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Free Shipping,No,18,Venmo,Monthly,Young Adult,30
3237,Anaya Das,28,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,No,8,Cash,Monthly,Young Adult,30
3238,Riya Khan,56,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Express,No,4,Cash,Weekly,MiddleAge,7
3239,Sneha Joshi,26,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,2-Day Shipping,No,37,Cash,Quarterly,Young Adult,90
3240,Kiran Gupta,43,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,30,Cash,Monthly,Adult,30
3241,Tara Gupta,33,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,37,Bank Transfer,Monthly,Adult,30
3242,Riya Singh,22,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,No,30,PayPal,Quarterly,Young Adult,90
3243,Dev Reddy,69,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,No,17,Venmo,Weekly,Senior,7
3244,Anaya Nair,27,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,Young Adult,90
3245,Neha Joshi,67,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Express,No,42,Credit Card,Annually,Senior,365
3246,Kiran Reddy,20,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,20,Cash,Weekly,Young Adult,7
3247,Aditya Nair,30,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,No,37,Cash,Monthly,Young Adult,30
3248,Riya Gupta,60,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Express,No,12,PayPal,Fortnightly,Senior,14
3249,Priya Patel,66,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,41,Bank Transfer,Quarterly,Senior,90
3250,Aditya Khan,47,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Express,No,32,Credit Card,Quarterly,MiddleAge,90
3251,Diya Joshi,62,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,15,Venmo,Weekly,Senior,7
3252,Tara Khan,23,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Standard,No,39,Venmo,Quarterly,Young Adult,90
3253,Meera Roy,34,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Store Pickup,No,48,Credit Card,Fortnightly,Adult,14
3254,Diya Khan,62,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,8,Venmo,Fortnightly,Senior,14
3255,Priya Das,68,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,Senior,90
3256,Sneha Patel,70,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,36,Bank Transfer,Monthly,Senior,30
3257,Tara Patel,36,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,No,50,Venmo,Every 3 Months,Adult,90
3258,Tara Reddy,59,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,Express,No,39,Venmo,Every 3 Months,Senior,90
3259,Meera Khan,52,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Express,No,11,Credit Card,Bi-Weekly,MiddleAge,14
3260,Vihaan Patel,63,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,5,Debit Card,Every 3 Months,Senior,90
3261,Neha Singh,43,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,No,7,Credit Card,Annually,Adult,365
3262,Aditya Sharma,68,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,No,50,Debit Card,Weekly,Senior,7
3263,Rohan Singh,22,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Standard,No,21,Cash,Every 3 Months,Young Adult,90
3264,Nisha Roy,46,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,Express,No,31,Debit Card,Fortnightly,MiddleAge,14
3265,Arjun Reddy,54,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,Express,No,39,Cash,Bi-Weekly,MiddleAge,14
3266,Tara Joshi,37,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,28,Credit Card,Fortnightly,Adult,14
3267,Nisha Gupta,66,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,33,Bank Transfer,Weekly,Senior,7
3268,Neha Nair,38,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Store Pickup,No,42,Credit Card,Quarterly,Adult,90
3269,Arjun Joshi,27,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,No,5,Bank Transfer,Every 3 Months,Young Adult,90
3270,Arjun Reddy,22,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,25,Cash,Monthly,Young Adult,30
3271,Rahul Patel,53,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Express,No,48,PayPal,Annually,MiddleAge,365
3272,Aditya Sharma,23,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Standard,No,30,Credit Card,Weekly,Young Adult,7
3273,Tara Roy,43,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Next Day Air,No,34,PayPal,Quarterly,Adult,90
3274,Sneha Singh,21,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,34,PayPal,Every 3 Months,Young Adult,90
3275,Arjun Sharma,56,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,No,14,Cash,Fortnightly,MiddleAge,14
3276,Rahul Roy,56,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,2,Debit Card,Weekly,MiddleAge,7
3277,Vihaan Sharma,67,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,41,PayPal,Every 3 Months,Senior,90
3278,Riya Nair,52,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,3,Credit Card,Monthly,MiddleAge,30
3279,Diya Das,18,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,18,Bank Transfer,Weekly,Young Adult,7
3280,Aarav Gupta,41,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Express,No,1,Debit Card,Fortnightly,Adult,14
3281,Kiran Joshi,53,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,No,5,PayPal,Monthly,MiddleAge,30
3282,Sneha Nair,23,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,41,Bank Transfer,Annually,Young Adult,365
3283,Sneha Reddy,58,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,5,Credit Card,Monthly,Senior,30
3284,Sneha Reddy,63,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,10,Debit Card,Every 3 Months,Senior,90
3285,Riya Gupta,61,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,20,Venmo,Annually,Senior,365
3286,Priya Khan,48,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,11,Cash,Weekly,MiddleAge,7
3287,Rohan Gupta,37,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Express,No,4,Venmo,Fortnightly,Adult,14
3288,Riya Reddy,41,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,38,Credit Card,Weekly,Adult,7
3289,Rahul Reddy,42,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,19,Credit Card,Bi-Weekly,Adult,14
3290,Rohan Das,53,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,16,Venmo,Every 3 Months,MiddleAge,90
3291,Rohan Singh,38,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,2,PayPal,Monthly,Adult,30
3292,Aarav Patel,47,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,11,Cash,Monthly,MiddleAge,30
3293,Aarav Singh,41,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,18,Bank Transfer,Fortnightly,Adult,14
3294,Dev Reddy,61,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,47,Credit Card,Fortnightly,Senior,14
3295,Rohan Patel,59,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15,Bank Transfer,Bi-Weekly,Senior,14
3296,Rohan Reddy,47,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,15,Cash,Weekly,MiddleAge,7
3297,Nisha Joshi,39,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,47,Venmo,Quarterly,Adult,90
3298,Kiran Joshi,45,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,47,PayPal,Monthly,MiddleAge,30
3299,Priya Khan,24,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,6,Bank Transfer,Every 3 Months,Young Adult,90
3300,Pooja Reddy,52,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,18,Venmo,Monthly,MiddleAge,30
3301,Riya Khan,45,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,40,Bank Transfer,Bi-Weekly,MiddleAge,14
3302,Sneha Nair,31,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,31,Credit Card,Fortnightly,Young Adult,14
3303,Kabir Singh,27,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Standard,No,31,Venmo,Bi-Weekly,Young Adult,14
3304,Kiran Joshi,33,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,4,Credit Card,Fortnightly,Adult,14
3305,Aarav Joshi,33,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,36,Bank Transfer,Every 3 Months,Adult,90
3306,Dev Gupta,48,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,31,PayPal,Bi-Weekly,MiddleAge,14
3307,Pooja Das,59,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,6,Venmo,Fortnightly,Senior,14
3308,Kiran Roy,42,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,1,Cash,Monthly,Adult,30
3309,Aditya Nair,30,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,No,29,Cash,Monthly,Young Adult,30
3310,Vihaan Sharma,23,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,19,PayPal,Monthly,Young Adult,30
3311,Aditya Khan,61,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,12,PayPal,Fortnightly,Senior,14
3312,Rahul Patel,26,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,No,18,Bank Transfer,Annually,Young Adult,365
3313,Aditya Khan,62,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,45,Cash,Quarterly,Senior,90
3314,Anaya Singh,53,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,45,Credit Card,Monthly,MiddleAge,30
3315,Pooja Das,60,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,No,8,Credit Card,Quarterly,Senior,90
3316,Nisha Roy,37,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,4,PayPal,Every 3 Months,Adult,90
3317,Anaya Roy,35,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,5,Debit Card,Fortnightly,Adult,14
3318,Tara Patel,60,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,30,Cash,Quarterly,Senior,90
3319,Kabir Khan,38,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,15,PayPal,Monthly,Adult,30
3320,Anaya Roy,21,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,17,Credit Card,Every 3 Months,Young Adult,90
3321,Aditya Das,67,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,45,Cash,Every 3 Months,Senior,90
3322,Tara Sharma,50,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,3,Venmo,Annually,MiddleAge,365
3323,Meera Roy,44,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,43,PayPal,Weekly,Adult,7
3324,Aarav Khan,24,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,4,Credit Card,Monthly,Young Adult,30
3325,Nisha Roy,23,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,41,Venmo,Weekly,Young Adult,7
3326,Dev Joshi,32,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,16,Venmo,Monthly,Adult,30
3327,Meera Reddy,35,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,10,Debit Card,Annually,Adult,365
3328,Rahul Das,49,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,2,Debit Card,Quarterly,MiddleAge,90
3329,Arjun Singh,28,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,11,Cash,Bi-Weekly,Young Adult,14
3330,Vihaan Joshi,37,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,1,Debit Card,Bi-Weekly,Adult,14
3331,Arjun Joshi,41,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,41,Bank Transfer,Quarterly,Adult,90
3332,Isha Sharma,32,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,39,PayPal,Quarterly,Adult,90
